Kode MK;Nama MK;Prodi MK;Prioritas;Berminat;Nama Dosen
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;102
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;108
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;2;Pengampu;62
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;2;Pengampu;103
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;16
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;20
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;4
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;52
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;70
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;1
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;31
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;37
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;55
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;65
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;75
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;76
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;80
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;82
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;87
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;91
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;98
COM60024;Pemrograman Lanjut;Sistem Informasi;2;Pengelola, Pengampu;22
COM60024;Pemrograman Lanjut;Sistem Informasi;2;Pengampu;23
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;20
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;16
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;22
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;52
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;80
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;1
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;31
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;55
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;70
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;75
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;76
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;82
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;91
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;98
COM60024;Pemrograman Lanjut;Teknologi Informasi;2;Pengampu;67
COM60025;Kalkulus;Teknologi Informasi;1;Pengampu;100
COM60025;Kalkulus;Teknologi Informasi;2;Pengampu;75
COM60025;Kalkulus;Teknologi Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;1;Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;1;Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknologi Informasi;2;Pengampu;103
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;22
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;48
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;77
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;77
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;2;Pengampu;59
COM60052;Etika Profesi;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
COM60052;Etika Profesi;Sistem Informasi;1;Pengelola, Pengampu;4
COM60052;Etika Profesi;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60052;Etika Profesi;Teknologi Informasi;2;Pengampu;96
COM60061;Capstone Project;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
COM60061;Capstone Project;Pendidikan Teknologi Informasi;1;Pengampu;22
COM60061;Capstone Project;Pendidikan Teknologi Informasi;1;Pengampu;40
COM60061;Capstone Project;Pendidikan Teknologi Informasi;1;Pengampu;76
COM60061;Capstone Project;Pendidikan Teknologi Informasi;1;Pengampu;76
COM60061;Capstone Project;Pendidikan Teknologi Informasi;2;Pengelola, Pengampu;47
COM60061;Capstone Project;Pendidikan Teknologi Informasi;2;Pengampu;48
COM60061;Capstone Project;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60061;Capstone Project;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
COM60061;Capstone Project;Sistem Informasi;1;Pengelola, Pengampu;4
COM60061;Capstone Project;Sistem Informasi;1;Pengelola, Pengampu;108
COM60061;Capstone Project;Sistem Informasi;1;Pengampu;22
COM60061;Capstone Project;Sistem Informasi;1;Pengampu;40
COM60061;Capstone Project;Sistem Informasi;1;Pengampu;76
COM60061;Capstone Project;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;14
COM60061;Capstone Project;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60061;Capstone Project;Teknologi Informasi;1;Pengelola, Pengampu;47
COM60061;Capstone Project;Teknologi Informasi;1;Pengampu;22
COM60061;Capstone Project;Teknologi Informasi;1;Pengampu;48
COM60061;Capstone Project;Teknologi Informasi;1;Pengampu;76
CSD60701;Manajemen Layanan Teknologi Informasi;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;108
CSD60701;Manajemen Layanan Teknologi Informasi;Pendidikan Teknologi Informasi;1;Pengampu;6
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Pengelola, Pengampu;108
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Pengampu;6
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Pengampu;15
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Pengampu;21
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;1;Pengampu;87
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;2;Pengelola, Pengampu;47
CSD60701;Manajemen Layanan Teknologi Informasi;Sistem Informasi;2;Pengampu;22
CSD60702;Sistem Pendukung Keputusan;Pendidikan Teknologi Informasi;1;Pengampu;83
CSD60702;Sistem Pendukung Keputusan;Pendidikan Teknologi Informasi;1;Pengampu;108
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengelola, Pengampu;30
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengelola, Pengampu;52
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengelola, Pengampu;107
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengelola, Pengampu;108
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;15
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;16
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;20
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;29
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;73
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;83
CSD60702;Sistem Pendukung Keputusan;Sistem Informasi;1;Pengampu;92
CSD60703;Tata Kelola Teknologi Informasi;Sistem Informasi;1;Pengelola, Pengampu;6
CSD60703;Tata Kelola Teknologi Informasi;Sistem Informasi;1;Pengampu;87
CSD60703;Tata Kelola Teknologi Informasi;Sistem Informasi;1;Pengampu;108
CSD60703;Tata Kelola Teknologi Informasi;Teknologi Informasi;1;Pengelola, Pengampu;6
CSD60703;Tata Kelola Teknologi Informasi;Teknologi Informasi;1;Pengampu;15
CSD60704;Desain Basis Data;Sistem Informasi;1;Pengelola, Pengampu;72
CSD60704;Desain Basis Data;Sistem Informasi;1;Pengelola, Pengampu;102
CSD60704;Desain Basis Data;Sistem Informasi;1;Pengelola, Pengampu;108
CSD60704;Desain Basis Data;Sistem Informasi;1;Pengampu;75
CSD60704;Desain Basis Data;Sistem Informasi;1;Pengampu;91
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengelola, Pengampu;22
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengelola, Pengampu;102
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;1
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;16
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;20
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;29
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;29
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;73
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;75
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;91
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;98
CSD60704;Desain Basis Data;Teknologi Informasi;1;Pengampu;108
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengelola, Pengampu;22
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengelola, Pengampu;72
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengelola, Pengampu;73
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengelola, Pengampu;102
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;1
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;20
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;60
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;60
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;70
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;91
CSD60705;Pemrograman SQL;Sistem Informasi;1;Pengampu;98
CSD60705;Pemrograman SQL;Sistem Informasi;2;Pengelola, Pengampu;16
CSD60705;Pemrograman SQL;Teknologi Informasi;1;Pengelola, Pengampu;102
CSD60705;Pemrograman SQL;Teknologi Informasi;1;Pengampu;60
CSD60705;Pemrograman SQL;Teknologi Informasi;1;Pengampu;91
CSD60706;Administrasi Basis Data;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;72
CSD60706;Administrasi Basis Data;Sistem Informasi;1;Pengelola, Pengampu;102
CSD60706;Administrasi Basis Data;Sistem Informasi;1;Pengampu;75
CSD60706;Administrasi Basis Data;Sistem Informasi;1;Pengampu;91
CSD60706;Administrasi Basis Data;Teknologi Informasi;1;Pengelola, Pengampu;102
CSD60706;Administrasi Basis Data;Teknologi Informasi;1;Pengampu;102
CSD60706;Administrasi Basis Data;Teknologi Informasi;1;Pengampu;75
CSD60706;Administrasi Basis Data;Teknologi Informasi;1;Pengampu;91
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;72
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Pengelola, Pengampu;52
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Pengampu;16
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Pengampu;20
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Pengampu;80
CSD60707;Big Data dan Analitik;Sistem Informasi;1;Pengampu;102
CSD60707;Big Data dan Analitik;Sistem Informasi;2;Pengampu;89
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengelola, Pengampu;52
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;20
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;48
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;48
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;80
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;93
CSD60707;Big Data dan Analitik;Teknologi Informasi;1;Pengampu;102
CSD60707;Big Data dan Analitik;Teknologi Informasi;2;Pengampu;89
CSD60708;Penambangan Data;Pendidikan Teknologi Informasi;1;Pengampu;102
CSD60708;Penambangan Data;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;92
CSD60708;Penambangan Data;Sistem Informasi;1;Pengelola, Pengampu;30
CSD60708;Penambangan Data;Sistem Informasi;1;Pengelola, Pengampu;52
CSD60708;Penambangan Data;Sistem Informasi;1;Pengelola, Pengampu;107
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;1
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;16
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;20
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;29
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;72
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;80
CSD60708;Penambangan Data;Sistem Informasi;1;Pengampu;102
CSD60708;Penambangan Data;Sistem Informasi;2;Pengampu;89
CSD60708;Penambangan Data;Sistem Informasi;2;Pengampu;97
CSD60708;Penambangan Data;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;92
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengelola, Pengampu;30
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengelola, Pengampu;107
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;1
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;16
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;20
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;29
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;52
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;80
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;93
CSD60708;Penambangan Data;Teknologi Informasi;1;Pengampu;102
CSD60708;Penambangan Data;Teknologi Informasi;2;Pengampu;97
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;14
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;17
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;94
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Pengampu;41
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Pengampu;63
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Pengampu;65
CSD60709;Keamanan Siber;Pendidikan Teknologi Informasi;1;Pengampu;75
CSD60709;Keamanan Siber;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;17
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;41
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;46
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;63
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;65
CSD60709;Keamanan Siber;Teknologi Informasi;1;Pengampu;75
CSD60710;Sistem Informasi Geografis;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
CSD60710;Sistem Informasi Geografis;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;11
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;22
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;45
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;16
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;1;Pengampu;62
CSD60711;Perancangan Pengalaman Pengguna;Pendidikan Teknologi Informasi;2;Pengampu;12
CSD60711;Perancangan Pengalaman Pengguna;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
CSD60711;Perancangan Pengalaman Pengguna;Sistem Informasi;1;Pengelola, Pengampu;4
CSD60711;Perancangan Pengalaman Pengguna;Sistem Informasi;1;Pengampu;60
CSD60711;Perancangan Pengalaman Pengguna;Sistem Informasi;1;Pengampu;62
CSD60711;Perancangan Pengalaman Pengguna;Sistem Informasi;1;Pengampu;87
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;22
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;45
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Pengelola, Pengampu;4
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Pengelola, Pengampu;16
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Pengelola, Pengampu;55
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Pengampu;60
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;1;Pengampu;62
CSD60711;Perancangan Pengalaman Pengguna;Teknologi Informasi;2;Pengampu;12
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;92
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;100
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;107
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengampu;11
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengampu;16
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengampu;77
CSD60712;Probabilitas dan Statistika;Pendidikan Teknologi Informasi;1;Pengampu;83
CSD60712;Probabilitas dan Statistika;Sistem Informasi;1;Pengampu;83
CSD60712;Probabilitas dan Statistika;Sistem Informasi;1;Pengampu;87
CSD60712;Probabilitas dan Statistika;Sistem Informasi;1;Pengampu;100
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;92
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengelola, Pengampu;107
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengampu;11
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengampu;16
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengampu;83
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengampu;93
CSD60712;Probabilitas dan Statistika;Teknologi Informasi;1;Pengampu;100
CSD60713;Jaringan Terapan;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;17
CSD60713;Jaringan Terapan;Pendidikan Teknologi Informasi;1;Pengampu;90
CSD60713;Jaringan Terapan;Teknologi Informasi;1;Pengampu;79
CSD60713;Jaringan Terapan;Teknologi Informasi;1;Pengampu;90
CSD60714;Jaminan Kualitas Perangkat Lunak;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
CSD60714;Jaminan Kualitas Perangkat Lunak;Pendidikan Teknologi Informasi;1;Pengampu;1
CSD60714;Jaminan Kualitas Perangkat Lunak;Pendidikan Teknologi Informasi;1;Pengampu;6
CSD60714;Jaminan Kualitas Perangkat Lunak;Pendidikan Teknologi Informasi;1;Pengampu;67
CSD60714;Jaminan Kualitas Perangkat Lunak;Pendidikan Teknologi Informasi;2;Pengampu;40
CSD60714;Jaminan Kualitas Perangkat Lunak;Teknologi Informasi;1;Pengelola, Pengampu;4
CSD60714;Jaminan Kualitas Perangkat Lunak;Teknologi Informasi;1;Pengampu;1
CSD60714;Jaminan Kualitas Perangkat Lunak;Teknologi Informasi;1;Pengampu;40
CSD60714;Jaminan Kualitas Perangkat Lunak;Teknologi Informasi;1;Pengampu;60
CSD60714;Jaminan Kualitas Perangkat Lunak;Teknologi Informasi;1;Pengampu;67
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;11
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;16
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;63
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;63
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;63
CSD60715;Analisis Data Penelitian Kuantitatif;Pendidikan Teknologi Informasi;1;Pengampu;100
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengelola, Pengampu;16
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengampu;37
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengampu;40
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengampu;40
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengampu;100
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;1;Pengampu;108
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;2;Pengampu;11
CSD60715;Analisis Data Penelitian Kuantitatif;Sistem Informasi;2;Pengampu;12
CSD60716;Analisis Data Penelitian Kualitatif;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;12
CSD60716;Analisis Data Penelitian Kualitatif;Pendidikan Teknologi Informasi;1;Pengampu;12
CSD60716;Analisis Data Penelitian Kualitatif;Pendidikan Teknologi Informasi;1;Pengampu;100
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;1;Pengampu;37
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;1;Pengampu;37
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;1;Pengampu;37
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;1;Pengampu;100
CSD60716;Analisis Data Penelitian Kualitatif;Sistem Informasi;2;Pengampu;12
CSD60717;Teknologi Blockchain dan Platform Keuangan Digital;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;14
CSD60717;Teknologi Blockchain dan Platform Keuangan Digital;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
CSD60717;Teknologi Blockchain dan Platform Keuangan Digital;Sistem Informasi;1;Pengampu;17
CSD60717;Teknologi Blockchain dan Platform Keuangan Digital;Sistem Informasi;2;Pengampu;17
CSD60717;Teknologi Blockchain dan Platform Keuangan Digital;Sistem Informasi;2;Pengampu;105
UBU60003;Kewirausahaan;Pendidikan Teknologi Informasi;2;Pengampu;62
UBU60003;Kewirausahaan;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
UBU60003;Kewirausahaan;Sistem Informasi;2;Pengelola, Pengampu;47
UBU60003;Kewirausahaan;Sistem Informasi;2;Pengampu;62
UBU60003;Kewirausahaan;Teknologi Informasi;1;Pengampu;15
UBU60003;Kewirausahaan;Teknologi Informasi;2;Pengelola, Pengampu;47
UBU60003;Kewirausahaan;Teknologi Informasi;2;Pengampu;62
UBU60003;Kewirausahaan;Teknologi Informasi;2;Pengampu;96
